provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,MACHANGARA,mujeres,2218,8,15,178,406,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,MACHANGARA,mujeres,2218,8,15,178,1141,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,MONAY,hombres,3247,11,8,204,557,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,MONAY,hombres,3247,11,8,204,1682,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,MONAY,mujeres,3506,12,11,281,559,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,MONAY,mujeres,3506,12,11,281,2050,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,EL_VECINO,hombres,17730,59,48,1007,3114,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,EL_VECINO,hombres,17730,59,48,1007,7648,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,EL_VECINO,mujeres,18572,62,65,1287,3121,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,EL_VECINO,mujeres,18572,62,65,1287,9329,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,TOTORACOCHA,hombres,6698,23,23,367,3190,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,TOTORACOCHA,hombres,6698,23,23,367,1255,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,TOTORACOCHA,mujeres,7393,25,24,592,3993,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,TOTORACOCHA,mujeres,7393,25,24,592,1280,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,YANUNCAY,hombres,5001,17,16,268,2451,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,YANUNCAY,hombres,5001,17,16,268,917,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,YANUNCAY,mujeres,5471,19,27,353,3170,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,YANUNCAY,mujeres,5471,19,27,353,894,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,HUAYNACAPAC,hombres,6401,22,23,374,1233,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,HUAYNACAPAC,hombres,6401,22,23,374,3038,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,HUAYNACAPAC,mujeres,7123,24,18,552,1195,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,HUAYNACAPAC,mujeres,7123,24,18,552,3796,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,hombres,6229,21,17,330,2715,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,hombres,6229,21,17,330,1103,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,mujeres,6866,23,20,415,3349,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,RAMIREZ_DAVALOS,mujeres,6866,23,20,415,1125,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SAGRARIO,hombres,11058,37,34,534,4157,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAGRARIO,hombres,11058,37,34,534,1799,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SAGRARIO,mujeres,11013,37,39,657,1662,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SAGRARIO,mujeres,11013,37,39,657,4979,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAN_BLAS,hombres,11414,38,35,654,2061,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
AZUAY,CUENCA,SAN_BLAS,hombres,11414,38,35,654,5301,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAN_BLAS,mujeres,12639,42,45,862,6449,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS/PS-FA,electos,URBANA
AZUAY,CUENCA,SAN_BLAS,mujeres,12639,42,45,862,2033,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,URBANA
