provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,114,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,16,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,3,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,PACCHA,hombres,1925,7,13,75,20,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,98,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,158,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,41,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,16,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,4,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,1164,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,97,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,PACCHA,mujeres,2111,7,32,89,26,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,25,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,44,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,899,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,249,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,168,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,21,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,60,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,QUINGEO,hombres,2368,8,52,184,61,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,40,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,53,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,23,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,1269,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,211,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,235,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,34,WRAY_REYES_NORMAN_STEF,RUPTURA,,RURAL
AZUAY,CUENCA,QUINGEO,mujeres,2784,10,154,253,49,RODAS_ESPINEL_MAURICIO_ESTEBAN,SUMA,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,353,GUTIERREZ_BORBUA_LUCIO_EDWIN,PSP,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,3128,CORREA_DELGADO_RAFAEL_VICENTE,MPAIS,electos,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,815,LASSO_MENDOZA_GUILLERMO_ALBERTO_SANTIAGO,CREO,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,159,NOBOA_PONTON_ALVARO_FERNANDO,PRIAN,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,173,ACOSTA_ESPINOSA_ALBERTO_JOSE,MPD/MUPP,,RURAL
AZUAY,CUENCA,RICAURTE,hombres,7039,24,63,303,21,ZAVALA_AVELLAN_NELSON_MARTIN,PRE,,RURAL
