provincia_nombre,canton_nombre,parroquia_nombre,sexo,electores,numero_de_actas,votos_en_blanco,votos_nulos,candidato_votos,candidato_nombre,op_siglas,candidato_estado,parroquia_estado
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,15,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,73,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,197,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,hombres,1857,10,34,71,3,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,5,VARGAS_GUATATUCA_CARLOS_ANTONIO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,4,ALARCON_COSTTA_CESAR_AUGUSTO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,20,JUEZ_ABUCHAKRA_IVONNE_LEYLA,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,252,GUTIERREZ_BORBUA_LUCIO_EDWIN,,electos,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,17,VELAZQUEZ_HERRERA_JACINTO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,360,BORJA_CEVALLOS_RODRIGO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,10,HURTADO_LARREA_OSVALDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,107,ROLDOS_AGUILERA_LEON,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,64,NOBOA_PONTON_ALVARO_FERNANDO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,55,BUCARAM_ORTIZ_JACOBO,,,RURAL
AZUAY,CUENCA,CHIQUINTAD,mujeres,1953,10,71,142,29,NEIRA_MENENDEZ_ANTONIO_XAVIER,,,RURAL
